"date","city_name","province_level_region","city_type","latitude","longitude","temperature_2m_mean_c","temperature_2m_min_c","temperature_2m_max_c","apparent_temperature_max_c","precipitation_sum_mm","rain_sum_mm","wind_speed_10m_max_kmh","shortwave_radiation_sum_mj_m2","pm2_5_mean_ug_m3","pm10_mean_ug_m3","nitrogen_dioxide_mean_ug_m3","ozone_mean_ug_m3","us_aqi_daily_max","european_aqi_daily_max"
"2025-12-03","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","11.8","8.9","14.4","10.1","0.00","0.00","25.8","12.86","41.9","45.687","12.954","53.167","160","95"
"2025-12-04","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","11.2","7.6","15.4","12.7","0.00","0.00","12.5","10.23","45.333","46.492","14.579","54.667","123","76"
"2025-12-05","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","11.7","9.0","15.3","12.0","0.50","0.50","13.9","11.82","48.758","49.379","33.988","29.583","128","77"
"2025-12-06","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","11.7","6.5","17.7","15.9","0.00","0.00","6.0","13.07","86.475","87.558","37.875","35.583","172","109"
"2025-12-07","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","13.8","8.6","19.6","18.1","0.00","0.00","10.1","12.59","83.492","84.296","34.671","62.375","174","111"
"2025-12-08","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","14.5","11.2","18.8","15.8","0.00","0.00","17.7","12.66","72.133","72.621","43.517","59.708","170","107"
"2025-12-09","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","13.6","9.5","18.7","16.8","0.00","0.00","15.2","12.32","60.688","63.738","23.617","51","162","98"
"2025-12-10","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","15.3","10.0","21.7","20.1","0.00","0.00","6.7","12.24","128.129","131.346","41.054","60.875","201","141"
"2025-12-11","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","15.9","11.1","21.4","19.7","0.00","0.00","12.9","12.23","111.242","112.288","34.567","71.083","215","152"
"2025-12-12","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","14.2","12.3","17.9","15.4","0.90","0.90","17.0","7.98","52.946","53.496","21.271","57.375","190","129"
"2025-12-13","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","8.4","6.1","11.6","8.6","5.50","5.50","27.4","7.78","28.717","29.571","31.5","25.417","144","82"
"2025-12-14","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","7.1","4.0","11.2","8.4","0.00","0.00","14.2","13.02","43.604","44.904","26.721","54.333","110","72"
"2025-12-15","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","7.8","2.9","12.9","10.5","0.00","0.00","4.2","12.46","86.604","87.971","40.229","53.875","172","109"
"2025-12-16","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","11.6","8.2","16.9","15.5","0.00","0.00","5.4","8.21","94.175","95.975","48.037","45.625","180","118"
"2025-12-17","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","12.9","9.8","16.3","13.2","0.00","0.00","16.9","10.05","77","78.242","30.713","78.125","178","115"
"2025-12-18","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","11.5","7.3","16.4","15.2","0.00","0.00","14.1","12.09","138.125","138.879","30.717","86.083","206","145"
"2025-12-19","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","14.8","8.9","22.3","21.3","0.00","0.00","9.0","12.06","148.088","148.412","48.838","82.5","256","185"
"2025-12-20","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","14.6","10.6","20.4","18.8","0.40","0.40","29.3","10.20","112.858","113.617","32.708","67.708","223","158"
"2025-12-21","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","9.6","7.6","11.9","8.0","0.00","0.00","29.4","6.39","21.379","21.971","11.775","58.417","191","130"
"2025-12-22","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","10.3","6.9","14.6","13.3","0.00","0.00","10.5","10.98","36.25","36.408","22.321","37.458","98","68"
"2025-12-23","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","11.4","9.2","14.8","12.5","1.20","1.20","15.3","6.35","51.608","51.917","37.071","14.083","150","85"
"2025-12-24","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","8.1","6.6","9.1","6.2","15.20","15.20","19.9","1.56","20.442","20.746","26.513","18.167","140","81"
"2025-12-25","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","6.9","5.2","9.4","4.2","0.50","0.50","22.7","12.39","36.229","37.679","10.771","64.042","99","68"
"2025-12-26","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","5.9","3.0","9.5","6.0","0.00","0.00","12.0","12.93","40.675","42.225","14.783","60.708","118","74"
"2025-12-27","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","6.9","2.9","12.2","9.5","0.00","0.00","5.2","12.91","84.896","86.725","31.446","49.625","169","106"
"2025-12-28","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","8.0","2.5","14.0","11.5","0.00","0.00","4.1","12.42","115.329","117.133","44.396","50.208","191","130"
"2025-12-29","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","10.1","4.8","17.1","15.2","0.00","0.00","8.5","12.59","126.1","127.708","47.317","62.083","214","152"
"2025-12-30","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","11.8","9.0","16.6","14.1","0.00","0.00","15.9","11.89","80.638","80.775","21.3","71","201","141"
"2025-12-31","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","11.2","9.1","14.5","11.2","0.00","0.00","19.4","12.27","43.983","44.688","13.883","61.25","168","105"
"2026-01-01","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","5.5","3.4","9.2","4.7","6.20","6.20","27.1","4.00","11.438","11.575","15.692","37.667","121","75"
"2026-01-02","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","4.0","2.5","6.8","2.1","0.00","0.00","19.9","10.13","22.142","22.317","10.971","59.458","71","40"
"2026-01-03","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","4.4","1.4","8.2","5.5","0.00","0.00","9.4","9.47","56.638","57.054","17.579","60.458","149","84"
"2026-01-04","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","5.9","4.5","6.9","5.0","5.70","5.40","9.7","2.63","71.029","71.504","32.8","42.708","164","100"
"2026-01-05","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","6.7","4.3","8.9","5.0","0.20","0.20","15.8","7.07","26.604","26.762","36.483","30.458","161","97"
"2026-01-06","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","6.8","3.6","12.4","7.6","0.00","0.00","14.9","12.14","50.021","51.079","20.808","57.333","134","79"
"2026-01-07","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","6.2","2.1","12.4","9.2","0.00","0.00","7.0","13.62","71.429","72.725","33.708","45.125","158","94"
"2026-01-08","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","7.1","3.3","12.7","9.6","0.00","0.00","6.9","13.50","99.933","101.837","36.121","50.375","187","126"
"2026-01-09","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","7.7","2.2","14.3","10.9","0.00","0.00","9.3","13.74","83.125","84.692","32.65","65.75","182","120"
"2026-01-10","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","9.0","3.8","16.0","13.5","0.00","0.00","13.0","13.76","68.092","69.479","28.317","68.125","170","107"
"2026-01-11","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","8.1","4.5","12.9","8.9","0.00","0.00","14.2","14.03","34.492","35.337","16.163","62.833","159","94"
"2026-01-12","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","7.1","3.4","12.2","8.6","0.00","0.00","10.7","6.47","72.083","73.867","35.675","35.042","161","97"
"2026-01-13","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","9.4","2.9","17.7","15.5","0.00","0.00","6.6","14.03","88.288","88.954","35.908","55.208","172","109"
"2026-01-14","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","11.8","5.1","20.0","18.2","0.00","0.00","6.0","14.02","112.775","114.05","46.538","64.542","194","134"
"2026-01-15","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","13.2","7.1","20.2","18.8","0.00","0.00","6.8","13.67","122.554","123.55","46.6","56.208","197","137"
"2026-01-16","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","14.4","9.4","21.0","20.1","0.10","0.10","7.4","11.32","130.004","130.367","43.45","67","210","148"
"2026-01-17","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","13.6","10.1","17.2","16.1","3.00","3.00","12.6","9.06","91.829","92.467","27.912","63.083","205","144"
"2026-01-18","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","13.0","8.2","19.2","18.7","0.00","0.00","18.8","13.63","86.238","86.504","22.213","67.5","181","119"
"2026-01-19","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","9.0","4.6","12.0","8.2","0.00","0.00","26.7","8.67","30.788","31.096","22.083","25.583","172","109"
"2026-01-20","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","1.5","0.2","4.3","-1.5","4.00","1.90","28.5","1.71","8.304","8.558","15.675","43","91","65"
"2026-01-21","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","0.5","-0.2","2.1","-3.3","0.50","0.10","20.2","4.63","15.317","15.708","11.817","58.208","60","29"
"2026-01-22","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","2.2","-1.2","6.3","2.8","0.00","0.00","16.1","13.59","49.125","50.829","15.762","64.833","127","77"
"2026-01-23","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","4.1","0.1","8.8","6.4","0.00","0.00","3.9","14.27","103.312","106.488","31.971","56.25","182","120"
"2026-01-24","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","6.6","2.3","12.3","10.1","0.00","0.00","9.1","12.95","109.471","110.867","35.908","50.458","198","138"
"2026-01-25","Nanchang","Jiangxi","Provincial capital","28.682","115.8579","10.3","5.9","16.4","15.5","0.10","0.10","11.9","9.03","74.163","74.571","22.908","51.542","189","128"
