"","date","city_name","province_level_region","city_type","latitude","longitude","temperature_2m_mean_c","temperature_2m_min_c","temperature_2m_max_c","apparent_temperature_max_c","precipitation_sum_mm","rain_sum_mm","wind_speed_10m_max_kmh","shortwave_radiation_sum_mj_m2","pm2_5_mean_ug_m3","pm10_mean_ug_m3","nitrogen_dioxide_mean_ug_m3","ozone_mean_ug_m3","us_aqi_daily_max","european_aqi_daily_max"
"50","2023-02-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,7.9,2.8,10.5,8,0.8,0.8,21.9,14.49,56.183,84.296,64.904,15.833,173,110
"51","2023-02-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,5.5,0.6,10.8,7.3,0,0,18.6,18.01,47.608,73.217,77.404,16.167,150,85
"52","2023-02-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,4.1,2.4,5.7,0.5,0,0,22.5,8.86,16.808,29.342,47.133,36.833,130,78
"53","2023-02-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,5.6,3.6,8.2,5.4,0.5,0.5,14.1,7.02,25.279,40.658,68.425,19.042,80,59
"54","2023-02-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,5.2,3.1,6.9,3.4,4.4,4.3,13.6,4.09,22.412,34.3,71.838,13.25,83,61
"55","2023-02-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,6.1,3.8,11.1,7,1.6,1.6,19,14.01,32.029,48.213,73.25,19.333,90,64
"56","2023-02-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,4.8,0.8,8.1,2.9,0,0,25.6,18.1,26.967,44.471,54.908,29.542,117,74
"57","2023-02-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,3.6,-0.3,8.4,5.4,0,0,17.6,17.68,37.758,61.317,67.342,19.917,104,70
"58","2023-02-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,5.1,0,11.4,9,0,0,13.6,17.59,42.729,70.313,78.763,28.292,135,80
"59","2023-02-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,9.9,3.8,17,14.7,0.1,0.1,19.7,15.57,44.796,69.171,69.888,28,119,74
"60","2023-03-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.8,5.7,16,13.7,1.6,1.6,20.9,11.6,82.375,122.021,92.367,10.958,174,112
"61","2023-03-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,7,3.3,11.4,8.5,0,0,17.4,18.11,36.829,61.992,63.304,21.042,169,106
"62","2023-03-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,6.3,0.3,12.5,10.1,0,0,13.1,16.63,43.562,66.85,80.258,20.708,121,75
"63","2023-03-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.3,1.7,16.3,15.6,0,0,13,19.48,36.412,55.725,79.85,21.75,120,75
"64","2023-03-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.1,4,18.4,16.2,0,0,14.1,18.8,27.496,42.429,70.417,27.333,102,69
"65","2023-03-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,13,5.5,22.8,20.4,0,0,16.3,19.68,45.175,67.904,93.421,20.417,123,76
"66","2023-03-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,14.4,7.9,22.5,19.8,0,0,17.7,17.94,44.262,67.117,97.638,23.708,138,81
"67","2023-03-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.8,10.6,24,22,0,0,16.9,14.01,64.217,96.992,92.333,25.875,154,89
"68","2023-03-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,18,13.2,25.8,23.9,0.6,0.6,14.5,19.6,83.187,121.192,114.025,14.5,169,106
"69","2023-03-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.6,11.1,26.5,24.4,0,0,17.8,20.19,62.092,90.267,123.337,17.875,174,111
"70","2023-03-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.9,11.3,22.7,19.2,0.1,0.1,23,13.21,26.458,40.971,74.833,43.708,155,90
"71","2023-03-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.6,6.3,14.6,14.3,3.2,3.2,35.3,8.8,34.233,55.613,68.004,21.625,98,68
"72","2023-03-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.1,4.4,13.8,10.6,0,0,17.1,20.37,24.3,38.429,56.779,35.708,98,68
"73","2023-03-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,11.4,5.1,19.3,15.4,0,0,23.8,21.18,20.35,31.346,60.658,35.042,79,57
"74","2023-03-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,14.4,8.7,24.8,23.3,0,0,24.8,18.12,35.367,55.717,73.6,29.5,112,68
"75","2023-03-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.1,7.9,13.5,9.2,0.7,0.7,25.8,18.97,21.1,37.192,35.325,56.375,105,70
"76","2023-03-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.4,6.8,9.3,6,19.4,19.4,20.9,2.4,23.304,37.046,56.954,27.583,76,52
"77","2023-03-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.6,6.5,12.1,8.9,0,0,16.6,9.27,31.867,53.254,63.525,15.792,92,65
"78","2023-03-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,9.3,6.3,12.2,8.7,0.2,0.2,15.7,8.19,44.329,82.95,70.279,22.708,122,75
"79","2023-03-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,12.1,7.1,17.7,17.1,4.6,4.6,16.4,9.6,36.408,59.892,70.533,30.667,122,75
"80","2023-03-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.7,11.9,16.1,15.7,9,9,12,9,26.975,38.521,78.104,8.5,102,69
"81","2023-03-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,14.9,12.7,18.9,19.9,32,32,13.5,6.97,24.825,35.454,76.567,11.833,84,62
"82","2023-03-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,12.7,10.2,15.1,14.6,0,0,23.1,7.16,26.233,40.721,74.079,10.542,92,65
"83","2023-03-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,8.9,6.3,10.6,6.6,2.8,2.8,19.8,5.97,23.629,38.633,63.546,24.625,83,61
"84","2023-03-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,7.6,5.5,9.3,6.3,0.4,0.4,13.9,5.96,35.25,56.287,73.908,6,99,68
"85","2023-03-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,9.7,5.6,14.8,12,0,0,18.5,21.54,51.425,87.258,59.917,23.958,136,80
"86","2023-03-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.5,5.9,16.3,14.9,0,0,14.2,21.61,46.996,75.004,70.713,25.042,151,86
"87","2023-03-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,10.7,4,17.4,15.1,0,0,15.6,22.81,56.229,85.654,71.704,41.667,151,86
"88","2023-03-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,11.6,8.7,15.1,12.6,3.5,3.5,12.4,6.03,35.071,57.258,71.704,32.333,151,85
"89","2023-03-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,11.2,10.2,12.4,10.4,2.9,2.9,12.6,3.93,52.483,83.142,93.85,14.75,140,81
"90","2023-03-31","Shanghai","Shanghai","Municipality",31.2304,121.4737,12.6,10,16.4,14.1,0.3,0.3,14.7,12.56,36.717,58.688,67.058,38.25,145,83
"91","2023-04-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,14.2,10.2,20.4,18.7,0,0,10.9,16.2,44.383,69.354,87.279,21.792,124,76
"92","2023-04-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,14.2,7.8,21.9,20.8,0,0,16.4,22.7,47.379,74.425,90.188,37.125,136,80
"93","2023-04-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.3,11,19.8,16.8,8.9,8.9,29.5,16.97,15.733,26.913,44.717,63.792,130,78
"94","2023-04-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.5,15.3,19.8,18,9.2,9.2,39.1,6.6,19.213,32.092,52.346,51.125,68,45
"95","2023-04-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,14.9,10.3,17.9,17.9,1.7,1.7,21.4,15.68,32.829,46.962,65.779,11.667,94,66
"96","2023-04-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,11,7.7,14.7,12.4,7.9,7.9,12.2,8.29,53.667,77.104,71.492,2.292,143,82
"97","2023-04-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,11.7,6.1,17.4,14.5,0.3,0.3,23.7,16.16,63.037,92.762,80.15,13.292,157,92
"98","2023-04-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,11.5,6.4,17.2,16,0,0,12.6,23.34,44.504,68.021,86.583,13.208,155,90
"99","2023-04-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,12.7,6.7,19.3,17.1,0,0,19.2,23.35,28.321,43.112,67.117,29.542,123,76
"100","2023-04-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.6,10.3,24.5,23.3,0,0,24.9,22.78,23.908,36.625,60.625,39.167,86,63
"101","2023-04-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.6,14.6,26.5,28.1,0.6,0.6,22.5,17.9,44.846,69.808,80.242,35.917,119,75
"102","2023-04-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,14.5,10.3,18.1,15.1,0,0,23,24.09,31.767,54.45,44.379,59.708,137,80
"103","2023-04-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.3,9.3,21.5,19,0.6,0.6,20.7,15.23,28.021,45.817,44.504,53.083,96,67
"104","2023-04-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.3,16,24.3,25.3,0.7,0.7,16.6,11.15,46.683,67.433,79.358,21,157,82
"105","2023-04-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.7,14.2,23.3,22.3,0.1,0.1,21.5,14.73,42.717,69.667,78.842,25.083,135,80
"106","2023-04-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.7,12,25.2,25.2,0.9,0.9,20.6,22.26,58.412,93.829,92.512,15.75,158,93
"107","2023-04-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.5,13.6,25.6,25.8,0,0,27.7,23.42,29.713,52.138,55.646,57.542,152,87
"108","2023-04-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.7,18.6,30.8,32.4,0.6,0.6,22,15.73,49.971,73.029,92.596,25.542,134,79
"109","2023-04-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.8,15.6,23.2,23.7,1.5,1.5,19.8,19.11,17.858,25.733,49.45,41.5,137,80
"110","2023-04-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.9,14.6,23.2,23.9,0,0,18.1,20.61,22.471,32.863,46.012,48.292,75,48
"111","2023-04-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.6,12.4,20.3,17.9,0,0,28.1,20.77,19.346,30.292,52.904,42.875,76,52
"112","2023-04-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.2,11,20,17.8,0,0,18.8,20.83,26.246,41.55,58.463,39.375,82,61
"113","2023-04-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,14.7,14,15.4,13.1,5,5,24.1,4.36,24.067,38.762,51.054,51.917,84,62
"114","2023-04-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.9,12.7,15.8,11.6,10.9,10.9,29.3,10.77,25.179,40.517,53.592,46.25,80,60
"115","2023-04-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,13.9,11.5,17.3,14.3,0,0,16.6,10.82,42.121,63.683,82.471,11.333,111,72
"116","2023-04-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.9,11.3,21.6,19.6,0,0,19.9,23.05,54.554,82.367,83.883,22.125,154,89
"117","2023-04-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.3,11.5,21.9,19.3,0,0,24.5,24.46,33.521,55.25,48.375,73.625,148,84
"118","2023-04-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,21,15.2,28.8,28.3,4.1,4.1,18.2,18.61,45.1,68.779,77.638,47.167,122,75
"119","2023-04-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.8,13.2,19.9,21.7,5.4,5.4,24.2,6.9,71.058,105.104,87.862,2.833,161,97
"120","2023-04-30","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.9,9,24.6,22.3,0,0,17.9,25.71,65.887,99.654,85.446,9.125,161,97
"121","2023-05-01","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.5,11,28.3,28.3,0,0,20.5,25.68,45.608,68.038,78.504,36.958,157,93
"122","2023-05-02","Shanghai","Shanghai","Municipality",31.2304,121.4737,19.4,13.3,25.2,22.1,0.4,0.4,33.5,25.68,19.488,31.475,37.317,74.625,125,76
"123","2023-05-03","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.6,17.9,27.7,28.5,1.3,1.3,24.6,16.95,14.75,22.9,41.925,49.5,86,39
"124","2023-05-04","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.6,21,31.6,33.2,7.1,7.1,24.2,14.94,28.521,41.825,60.554,23.792,122,62
"125","2023-05-05","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.7,19.3,26.4,27.8,5.9,5.9,21.1,9.44,31.142,45.096,72.396,20.708,162,85
"126","2023-05-06","Shanghai","Shanghai","Municipality",31.2304,121.4737,19,15.6,22.2,21.6,2.9,2.9,20.3,11.37,30.313,45.037,71.488,11.625,100,68
"127","2023-05-07","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.2,14.7,18.5,14.8,16.7,16.7,30.4,9.13,18.475,28.854,69.375,19.75,90,64
"128","2023-05-08","Shanghai","Shanghai","Municipality",31.2304,121.4737,15.5,12.1,19,18.1,0,0,20,22.17,51.537,76.175,60.788,66.292,135,80
"129","2023-05-09","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.1,10.4,22.1,21.8,0,0,14.7,26.65,48.083,71.408,68.129,35.5,155,90
"130","2023-05-10","Shanghai","Shanghai","Municipality",31.2304,121.4737,16.5,10.4,22.1,21.1,0,0,15.8,18.81,37.642,55.867,72.775,37.375,131,78
"131","2023-05-11","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.5,14.7,20.3,18.7,0.3,0.3,9.4,7.8,45.954,67.975,83.979,24.5,124,76
"132","2023-05-12","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.8,15,24.7,24,0,0,14.1,14.95,84.296,122.617,130.088,4.833,177,108
"133","2023-05-13","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.7,13.3,29,29.3,0,0,18.1,24.59,96.996,139.142,112.542,18,180,118
"134","2023-05-14","Shanghai","Shanghai","Municipality",31.2304,121.4737,26,18.1,33.5,34.1,0,0,12.6,24.74,79.492,116.488,116.583,28.417,181,119
"135","2023-05-15","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.1,18.4,35.8,33.1,0,0,23.2,26.58,65.154,96.733,123.346,27.125,173,110
"136","2023-05-16","Shanghai","Shanghai","Municipality",31.2304,121.4737,24.9,19.7,30.9,29.4,0,0,31.4,22.03,29.129,45.167,62.296,55.5,157,92
"137","2023-05-17","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.4,20.4,22.8,23.7,24.2,24.2,31.1,4.77,12.742,20.021,57.808,47.5,88,63
"138","2023-05-18","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.2,18.4,24.5,24.7,0.3,0.3,27.7,15.46,25.55,37.3,85.758,11.167,83,61
"139","2023-05-19","Shanghai","Shanghai","Municipality",31.2304,121.4737,20,16.9,24.3,25.1,0.1,0.1,18.1,17.67,19.204,28.737,72.396,32.5,81,60
"140","2023-05-20","Shanghai","Shanghai","Municipality",31.2304,121.4737,19,15.9,23.3,23.4,0,0,15.4,14.7,16.642,25.396,67.133,44.667,69,53
"141","2023-05-21","Shanghai","Shanghai","Municipality",31.2304,121.4737,21.7,17.3,27.3,30.3,0.7,0.7,19.4,18.49,13.879,22.133,51.65,47.917,64,36
"142","2023-05-22","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.7,15.4,19.9,21.1,23.3,23.3,27.1,7.52,23.092,35.471,64.05,41.167,79,53
"143","2023-05-23","Shanghai","Shanghai","Municipality",31.2304,121.4737,18.6,12.1,24.9,25,0,0,12.2,27.41,48.883,70.942,81.792,31.125,129,78
"144","2023-05-24","Shanghai","Shanghai","Municipality",31.2304,121.4737,17.8,14.7,20.8,20.1,0.8,0.8,16.2,7.69,37.475,55.5,66.113,55.625,145,83
"145","2023-05-25","Shanghai","Shanghai","Municipality",31.2304,121.4737,20.4,14.4,26.4,27.8,0,0,21.7,21.32,27.412,43.213,41.962,67.917,105,70
"146","2023-05-26","Shanghai","Shanghai","Municipality",31.2304,121.4737,22.8,17.5,28.4,32,2.4,2.4,18.4,22.6,21.083,32.358,46.804,56.208,85,62
"147","2023-05-27","Shanghai","Shanghai","Municipality",31.2304,121.4737,23.6,21.5,27.3,28.4,17,17,30.7,16.38,12.538,20.396,52.092,45.542,73,45
"148","2023-05-28","Shanghai","Shanghai","Municipality",31.2304,121.4737,25.6,21.4,31.2,33.8,0.3,0.3,22.5,24.26,15.962,25.062,49.079,37.25,63,34
"149","2023-05-29","Shanghai","Shanghai","Municipality",31.2304,121.4737,27.6,22.9,35.1,42.5,1.5,1.5,18.8,23.65,52.996,76.1,59.029,10.292,140,81
