"","X","sale_id","pinx","sale_date","sale_price","sale_nbr","sale_warning","join_status","join_year","latitude","longitude","area","city","zoning","subdivision","present_use","land_val","imp_val","year_built","year_reno","sqft_lot","sqft","sqft_1","sqft_fbsmt","grade","fbsmt_grade","condition","stories","beds","bath_full","bath_3qtr","bath_half","garb_sqft","gara_sqft","wfnt","golf","greenbelt","noise_traffic","view_rainier","view_olympics","view_cascades","view_territorial","view_skyline","view_sound","view_lakewash","view_lakesamm","view_otherwater","view_other","submarket"
"10641",386061,"2022..24533","..2050100380",2022-08-11,3275000,1,"   ","nochg",2022,47.6543945501306,-122.088169437134,35,"SAMMAMISH","R4","DOBB'S MILL",2,875000,1580000,1996,0,19268,4730,2070,1060,10,9,3,2,4,2,1,1,0,770,0,0,0,0,0,0,0,4,0,0,0,3,0,0,"O"
"10642",386062,"2022..24534","..6084100175",2022-07-26,725000,1,"   ","nochg",2022,47.761687189541,-122.325816580465,2,"SHORELINE","MUR-70","NICHOLS NORTH END TRS",2,842000,1000,1964,0,10804,1190,1190,0,7,0,3,1,3,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"A"
"10643",386063,"2022..24536","..7830800232",2022-07-21,465000,2,"   ","nochg",2022,47.3831249428285,-122.205039061995,61,"KENT","SR-8","SMITHS R O ORCHARD TRS TO KENT",2,225000,442000,1967,0,9321,2440,1630,810,7,7,4,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L"
"10644",386064,"2022..24537","..7686204940",2022-08-10,550000,3,"   ","nochg",2022,47.4181822965808,-122.318149814099,88,"SeaTac","UL-7200","SEELEYS TO DES MOINES",2,154000,384000,1964,0,8600,1380,1380,0,6,0,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I"
"10645",386065,"2022..24540","..1778500300",2022-08-10,1800000,1,"   ","nochg",2022,47.6205062598465,-122.287634965168,14,"SEATTLE","NR3","COULTERS ADD",2,794000,434000,1910,0,4000,1640,900,0,8,0,3,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D"
"10646",386066,"2022..24541","..9831200085",2022-08-12,2700000,3,"   ","nochg",2022,47.6282309011974,-122.322684956439,13,"SEATTLE","NR3","YESLERS SARAH B 1ST ADD",2,1092000,153000,1939,0,5750,2210,1250,960,9,8,3,1,2,2,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D"
"10647",386067,"2022..24542","..7345600720",2022-07-29,450000,1,"   ","nochg",2022,47.4896399876348,-122.2864939302,24,"TUKWILA","LDR","RIVERTON ADD",2,212000,181000,1921,0,17600,1430,1020,0,7,0,2,1.5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J"
"10648",386068,"2022..24543","..1387300820",2022-08-12,1050000,5,"   ","nochg",2022,47.7366787321515,-122.196806059684,73,"BOTHELL","R 7200","CARLYLE",2,405000,703000,1969,0,6750,2110,1330,780,7,6,5,1,5,2,1,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"10649",386069,"2022..24548","..8923600150",2022-08-12,1716000,2," 3 ","nochg",2022,47.6767435564167,-122.272535121878,46,"SEATTLE","NR3","VIEW RIDGE DIV NO. 02",2,765000,577000,1939,0,6150,2450,940,730,8,7,3,1.5,4,1,1,1,0,240,0,0,0,0,0,0,2,2,0,0,2,0,0,0,"C"
"10650",386070,"2022..24553","..2787300110",2022-07-20,530000,1,"   ","nochg",2022,47.4142422997476,-122.177151843934,29,"KENT","SR-6","GLENCARIN DIV NO. 01",2,149000,344000,1969,0,7210,1270,1270,0,7,0,3,1,3,1,0,1,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K"
"10651",386071,"2022..24556","..8665900215",2022-08-04,655000,2,"   ","nochg",2022,47.7652336312826,-122.306065210659,4,"LAKE FOREST PARK","RS 15000","TRAFFORD PARK TRS",2,416000,268000,1953,0,23109,1630,1630,0,7,0,3,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A"
"10652",386072,"2022..24558","..1509500080",2022-08-01,735000,2,"   ","nochg",2022,47.3849843935831,-122.168973456938,61,"KENT","SR-4.5","CHANCELLOR CREST",2,256000,465000,1994,0,8140,2170,1290,0,9,0,4,2,4,2,0,1,0,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L"
"10653",386073,"2022..24560","..3856902590",2022-08-03,974950,2,"   ","nochg",2022,47.6703339412202,-122.324105778384,43,"SEATTLE","NR3","KILBOURNES DIV OF GREEN LAKE ADD",2,495000,417000,1918,0,4000,1840,920,920,7,7,4,1,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"B"
"10654",386074,"2022..24564","..0686100920",2022-08-05,1020000,2," 10 ","nochg",2022,47.6285377255273,-122.114743636136,91,"BELLEVUE","R-5","BELLEWOOD EAST NO. 01",2,815000,147000,1963,0,7700,1180,1180,0,7,0,3,1,3,1,0,1,0,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R"
"10655",386075,"2022..24566","..7950300670",2022-08-03,900000,3,"   ","nochg",2022,47.566323725932,-122.284692393557,81,"SEATTLE","NR3","SQUIRES LAKESIDE ADD",2,377000,481000,1924,0,4590,1520,1120,400,7,6,4,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"E"
"10656",386076,"2022..24567","..9144100358",2022-08-09,1125000,2,"   ","nochg",2022,47.6999593537316,-122.372364124815,39,"SEATTLE","NR2","WALLS ACRE TRS",2,595000,631000,1995,0,8910,2300,1150,0,9,0,3,2,4,2,0,1,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"10657",386077,"2022..24568","..8807700130",2022-08-05,700000,3," 26 ","nochg",2022,47.6830084296516,-122.057582088875,71,"KING COUNTY","RA5","UNION HILL HEIGHTS NO. 02",2,457000,423000,1969,0,10088,1710,870,840,7,6,3,1,3,1,1,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O"
"10658",386078,"2022..24569","..7277100610",2022-08-08,880000,2,"   ","nochg",2022,47.7700904948181,-122.389692915422,1,"SHORELINE","R6","RICHMOND BEACH ADD",2,514000,266000,1947,0,7560,1120,1120,0,6,0,3,1,2,1,0,0,0,480,0,0,0,0,0,0,0,3,0,1,0,0,0,0,"A"
"10659",386079,"2022..24575","..1377300206",2022-08-13,857500,1,"   ","nochg",2022,47.6441386996011,-122.401956250046,11,"SEATTLE","NR3","CARLETON PARK TERRACE DIV NO. 02",2,647000,73000,1941,0,6240,900,900,0,6,0,3,1,2,1,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D"
"10660",386080,"2022..24576","..2473410260",2022-08-05,712000,4,"   ","nochg",2022,47.4452648345391,-122.131444210173,30,"KING COUNTY","R6","FAIRWOOD PARK DIV NO. 12",2,243000,406000,1976,0,7455,2030,1620,410,8,7,4,1,3,2,0,0,420,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K"
"10661",386081,"2022..24580","..0510001000",2022-08-10,1150000,2,"   ","nochg",2022,47.6620400467644,-122.332177789721,43,"SEATTLE","LR1 (M1)","BALTIMORE THE ADD",2,755000,286000,1921,0,3762,1480,840,0,7,0,4,1.5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"10662",386082,"2022..24581","..4019301105",2022-08-09,1380000,2,"   ","nochg",2022,47.7601783850188,-122.271448939755,4,"LAKE FOREST PARK","RS 20000","LAKE FOREST PARK ADD",2,554000,507000,1954,0,26708,3170,1430,1740,8,8,4,1,4,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,"A"
"10663",386083,"2022..24588","..7787110420",2022-08-10,1050000,3,"   ","nochg",2022,47.4835361890534,-121.781326182214,80,"NORTH BEND","LDR","SI VIEW DIV NO. 02",2,355000,661000,1998,0,8990,2430,1290,0,8,0,3,2,3,2,0,1,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"10664",386084,"2022..24589","..9214400060",2022-08-09,977578,3,"   ","nochg",2022,47.6813034339453,-122.298865330526,45,"SEATTLE","NR3","WEDGWOOD ROCK ADD",2,730000,201000,1947,0,5724,1060,870,190,7,7,4,1,2,1,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"10665",386085,"2022..24590","..2475201220",2022-08-10,630000,2,"   ","nochg",2022,47.4729771314821,-122.188977797289,30,"RENTON","R-8","FALCON RIDGE (CEDAR RIDGE)",2,151000,435000,1987,0,3877,1760,1360,0,7,0,4,2,3,2,0,1,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K"
"10666",386086,"2022..24592","..5496200045",2022-08-02,1012000,2,"   ","nochg",2022,47.5660208865229,-122.401941833131,16,"SEATTLE","NR3","MEYERS ADD TO W S",2,400000,364000,1949,0,5800,1620,1220,400,7,7,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F"
"10667",386087,"2022..24593","..2141300170",2022-08-01,1650000,3,"   ","nochg",2022,47.5596158267191,-122.144986553364,31,"BELLEVUE","R-5","EAGLES MERE NO. 01",2,1026000,585000,1975,0,10070,2860,1560,1300,8,7,5,1,5,1,2,0,0,530,0,0,0,0,0,0,2,2,0,0,0,0,0,0,"R"
"10668",386088,"2022..24594","..1122069002",2022-08-05,985000,4,"   ","nochg",2022,47.4145631471814,-122.001121030619,84,"KING COUNTY","RA5","",2,336000,547000,1954,0,152024,1910,1910,0,7,0,5,1,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"M"
"10669",386089,"2022..24595","..3181100005",2022-08-08,1900000,3,"   ","nochg",2022,47.6689262606935,-122.281261084069,44,"SEATTLE","NR3","HAWTHORNE HOMES ADD",2,659000,587000,1940,0,5616,2440,1690,750,7,7,5,1,3,3,0,0,240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"C"
"10670",386090,"2022..24596","..8093900500",2022-08-02,515000,1,"   ","nochg",2022,47.2693852401522,-122.232729210353,87,"PACIFIC","RS 6","SUNDOWN MEADOWS",2,106000,286000,1980,0,9310,1060,1060,0,6,0,3,1,3,1,0,1,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L"
"10671",386091,"2022..24597","..4427600030",2022-08-10,870000,2,"   ","nochg",2022,47.7076705297079,-122.363262489181,39,"SEATTLE","NR2","LOVELL ADD NO. 05",2,535000,323000,1953,0,6610,2690,1390,1300,7,7,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"10672",386092,"2022..24598","..7211402075",2022-08-03,500000,2,"   ","nochg",2022,47.5106444302145,-122.358768762829,23,"KING COUNTY","R6","REGAL HEIGHTS ADD",2,200000,242000,1947,0,7500,860,860,0,6,0,3,1,2,1,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G"
"10673",386093,"2022..24599","..7880900120",2022-07-28,1500000,1,"   ","nochg",2022,47.6176119060185,-122.052072299704,35,"SAMMAMISH","R4","SOUTH HAMPTON ESTATES",2,650000,1007000,1990,0,14639,2940,1490,0,9,0,3,2,3,2,0,1,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O"
"10674",386094,"2022..24600","..7010700645",2022-08-08,1340000,4,"   ","nochg",2022,47.6593565782459,-122.397897233244,11,"SEATTLE","NR3","QUEEN ANNE ADD",2,512000,583000,1954,0,4000,2220,1490,730,7,7,4,1,3,2,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D"
"10675",386095,"2022..24605","..7504180010",2022-08-15,1050000,1,"   ","nochg",2022,47.618837925611,-122.052192418262,35,"SAMMAMISH","R4","SAHALEE SOUTH",2,641000,480000,1989,0,21290,1560,1200,360,7,7,3,1,3,1,1,1,370,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"O"
"10676",386096,"2022..24608","..8658300745",2022-08-09,565000,3,"   ","nochg",2022,47.6484243319706,-121.909342388088,94,"CARNATION","R6","TOLT TOWNSITE COS PLAT OF TOLT",2,199000,282000,1913,0,5000,890,890,0,6,0,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"10677",386097,"2022..24609","..1782000060",2022-08-10,650000,5,"   ","nochg",2022,47.5266617005055,-122.377102239135,17,"SEATTLE","NR3","COUNCIL CREST DIV NO. 02",2,307000,314000,1942,0,6860,1460,970,490,7,6,3,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"F"
"10678",386098,"2022..24610","..7580200140",2022-08-09,453500,3,"   ","nochg",2022,47.4913031958944,-122.236291749108,25,"KING COUNTY","R6P","SCENIC RIDGE HEIGHTS ADD",2,199000,238000,1943,0,11976,1280,1280,0,6,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J"
"10679",386099,"2022..24616","..0993002345",2022-08-12,925000,8,"   ","nochg",2022,47.6907329884711,-122.339383542061,6,"SEATTLE","NR3","BOULEVARD PLACE ADD",2,325000,507000,1916,0,5633,1410,840,0,7,0,5,1.5,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,"B"
"10680",386100,"2022..24618","..7201800020",2022-08-10,955000,2,"   ","nochg",2022,47.6989268411739,-122.127046377405,72,"REDMOND","R6","REDMOND MEADOWS DIV NO. 01",2,708000,362000,1970,0,7592,1650,1350,300,7,7,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P"
"10681",386101,"2022..24619","..2414600145",2022-08-12,520000,2,"   ","nochg",2022,47.5134139909541,-122.336028661417,23,"KING COUNTY","R6","EVERGREEN HEIGHTS ADD",2,183000,402000,1969,0,8028,2350,1320,1030,7,6,3,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G"
"10682",386102,"2022..24620","..6072600360",2022-08-08,1150000,1,"   ","nochg",2022,47.5426370445199,-122.17920294088,64,"BELLEVUE","R-5","NEWPORT HILLS NO. 17",2,744000,315000,1966,0,8400,2130,1400,730,8,6,4,1,4,1,1,1,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R"
"10683",386103,"2022..24624","..6613500030",2022-07-28,2200000,2,"   ","nochg",2022,47.3266300677252,-122.379179017654,52,"FEDERAL WAY","RS15.0","PALISADES HEIGHTS",2,574000,1009000,1982,0,46494,4490,2180,2160,10,8,3,1.5,4,3,0,0,0,710,3,0,0,1,0,2,0,4,0,4,0,0,0,0,"I"
"10684",386104,"2022..24628","..0104501030",2022-08-15,521700,3,"   ","nochg",2022,47.312520661526,-122.354465121976,54,"FEDERAL WAY","RS7.2","ALDERBROOK DIV NO. 01",2,143000,314000,1983,0,7948,1050,1050,0,7,0,4,1,3,2,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I"
"10685",386105,"2022..24630","..2426049164",2022-08-08,850000,2,"   ","nochg",2022,47.7325502861966,-122.232520122201,37,"KIRKLAND","RSA 6","",2,456000,512000,1991,0,8361,1570,890,0,8,0,3,2,3,1,1,1,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"10686",386106,"2022..24631","..8732190850",2022-08-15,350000,2," 15 26 ","nochg",2022,47.3095850754827,-122.39552924019,52,"FEDERAL WAY","RS7.2","TWIN LAKES VISTA",2,161000,334000,1979,0,9617,1750,1340,410,8,7,3,1,3,1,1,0,260,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I"
"10687",386107,"2022..24632","..7347600105",2022-07-28,645000,4,"   ","nochg",2022,47.4807179535782,-122.277547312647,24,"TUKWILA","LDR","RIVERTON MACADAM ROAD TRS",2,189000,252000,1928,0,8400,860,860,0,6,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J"
"10688",386108,"2022..24633","..4202400251",2022-08-09,600000,1,"   ","nochg",2022,47.4892854013258,-122.221679782297,25,"RENTON","R-8","LATIMERS LAKE PARK ADD",2,203000,342000,1961,0,6000,1490,1010,480,7,6,3,1,5,1,0,1,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J"
"10689",386109,"2022..24635","..9238480040",2022-08-12,1005000,2,"   ","nochg",2022,47.773055766997,-122.140652191313,36,"WOODINVILLE","R-1","WELLINGTON HILLS NO. 02",2,592000,747000,1979,0,31225,3780,2100,1680,8,7,3,1,4,2,1,0,290,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P"
"10690",386110,"2022..24639","..8856920050",2022-08-03,790000,3,"   ","nochg",2022,47.462453444468,-122.128365053084,84,"RENTON","R-8","VALLEY FAIRE NO. 03",2,248000,565000,1991,0,7746,2400,1440,0,8,0,4,2,4,2,1,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M"
"10691",386111,"2022..24642","..4013200100",2022-08-11,350000,2,"   ","nochg",2022,47.3272628641699,-122.289548840793,27,"KING COUNTY","R6","LAKE DOLLOFF TRS",2,191000,1000,1950,0,17771,460,460,0,4,0,2,1,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,"I"
"10692",386112,"2022..24643","..8864000975",2022-08-03,530000,3,"   ","nochg",2022,47.4781061460679,-122.284846827299,24,"TUKWILA","LDR","VAL-VUE ADD",2,155000,300000,1944,0,9350,1660,870,790,6,5,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"J"
"10693",386113,"2022..24645","..2424079021",2022-08-10,750000,1,"   ","nochg",2022,47.549711163565,-121.852187891055,94,"KING COUNTY","RA10","",2,302000,422000,1948,0,34200,1080,1080,0,6,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"10694",386114,"2022..24646","..6902200275",2022-08-15,507000,2,"   ","nochg",2022,47.4705424276609,-122.348831479635,96,"BURIEN","RS-12000","PROPSTS 1ST ADD",2,199000,253000,1942,0,6006,770,770,0,6,0,4,1,2,1,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G"
"10695",386115,"2022..24647","..3585210230",2022-08-15,925000,4,"   ","nochg",2022,47.7247754655627,-122.222194493182,37,"KIRKLAND","RSA 6","INLAND PARK NO. 06",2,456000,591000,1967,0,7345,1940,970,970,7,7,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"10696",386116,"2022..24650","..3649100590",2022-07-18,740000,1,"   ","nochg",2022,47.7340424637961,-122.246470881544,37,"KENMORE","R6","JACKSONS COUNTRY CLUB",2,436000,421000,1977,0,10018,2060,1170,0,8,0,2,2,4,1,1,1,0,610,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"Q"
"10697",386117,"2022..24652","..2883200510",2022-08-01,897950,4,"   ","nochg",2022,47.686675145059,-122.33516966713,43,"SEATTLE","NR3","GREEN LAKE HOME ADD REPLAT",2,431000,355000,1909,0,2920,1250,820,180,7,7,3,1.5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"B"
"10698",386118,"2022..24653","..7211330120",2022-08-03,645000,4,"   ","nochg",2022,47.6446732250665,-121.908471477375,94,"CARNATION","R4","REGAL GLEN OF CARNATION",2,232000,401000,1979,0,7700,1430,980,450,7,6,3,1,3,1,1,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"10699",386119,"2022..24654","..6031400121",2022-08-11,350000,1,"   ","nochg",2022,47.4869148355687,-122.317736048299,96,"BURIEN","RS-7200","NESTLE NOOK PARK",2,179000,196000,1939,0,6800,890,890,0,6,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G"
"10700",386120,"2022..24657","..3904100017",2022-08-10,590000,1,"   ","nochg",2022,47.5350598764445,-122.276197329689,21,"SEATTLE","RSL (M)","KITTINGERS ADD",2,451000,160000,1960,0,6000,1300,900,400,6,6,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"E"
"10701",386121,"2022..24658","..3822200070",2022-08-10,950000,2,"   ","nochg",2022,47.7270240111382,-122.298734399368,7,"SEATTLE","NR2","KENNEDYS ACRE TRS 2ND DIV",2,420000,465000,1973,0,8950,1900,1250,650,7,7,5,1,3,1,2,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C"
"10702",386122,"2022..24659","..1102001072",2022-08-15,1999999,1,"   ","nochg",2022,47.5432444521759,-122.263155827628,81,"SEATTLE","NR2","BRIGHTON BEACH",2,587000,960000,1995,0,10023,4270,1450,1450,9,8,3,2,5,4,0,1,0,440,0,0,0,0,0,0,0,2,0,0,2,0,0,0,"E"
"10703",386123,"2022..24663","..8026700070",2022-08-11,1365000,3,"   ","nochg",2022,47.7424512364587,-122.289765648192,4,"LAKE FOREST PARK","RS 7200","STONACKS LAKE VUE TERRACE ADD",2,440000,399000,1953,0,7525,2900,1450,1450,7,6,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,"A"
"10704",386124,"2022..24665","..5470100410",2022-08-10,550000,1,"   ","nochg",2022,47.3671999576029,-122.148722632022,61,"KENT","SR-4.5","MERIDIANA NO. 02",2,199000,309000,1968,0,10762,1270,1270,0,7,0,3,1,3,1,0,1,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"L"
"10705",386125,"2022..24668","..3760100200",2022-08-02,1240000,5,"   ","nochg",2022,47.7097021676934,-122.216369326244,37,"KIRKLAND","RSX 8.5","JUANITA PARKWAY DIV NO. 02",2,700000,289000,1961,0,9599,2100,1060,1040,7,6,3,1,5,1,1,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"10706",386126,"2022..24670","..2868300016",2022-08-10,830000,2,"   ","nochg",2022,47.4133594541144,-122.324240133688,88,"DES MOINES","RS-7200","GRANVILLE ESTATES ADD",2,183000,609000,1955,0,11600,2310,1730,580,7,7,4,1,4,3,0,0,0,530,0,0,0,0,2,0,0,2,0,1,0,0,0,0,"I"
"10707",386127,"2022..24673","..7016200010",2022-08-15,895500,2,"   ","nochg",2022,47.7394577415583,-122.181575776354,73,"BOTHELL","R 7200","QUEENSGATE NO. 03",2,349000,604000,1971,0,8240,1820,1540,0,7,0,4,1.5,5,3,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"10708",386128,"2022..24675","..5035300155",2022-08-11,955000,5,"   ","nochg",2022,47.6526290459358,-122.41026800812,11,"SEATTLE","NR3","MAGNOLIA HEIGHTS ADD",2,686000,136000,1941,0,4295,1010,1010,0,7,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D"
"10709",386129,"2022..24676","..3705900033",2022-08-12,785000,1,"   ","nochg",2022,47.7627678370207,-122.338072307094,2,"SHORELINE","MUR-45","JERSEY SUMMER HOMES ADD",2,920000,1000,1962,0,8032,1790,1300,490,7,7,3,1,3,1,1,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A"
"10710",386130,"2022..24678","..0495500335",2022-08-05,1500000,2,"   ","nochg",2022,47.65399871544,-122.337839597068,43,"SEATTLE","NR3","BALLARDS SUPL PLAT  LAKE UNION BLKS 26",2,766000,369000,1910,0,5700,1400,750,0,7,0,4,1.5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"B"
"10711",386131,"2022..24679","..2426039125",2022-08-12,1200000,4,"   ","nochg",2022,47.7222721988742,-122.360553198407,39,"SEATTLE","NR2","",2,531000,528000,1949,0,8160,3220,1800,1420,8,7,4,1,4,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"B"
"10712",386132,"2022..24680","..1826049420",2022-08-10,915000,1,"   ","nochg",2022,47.7415363513467,-122.355022777282,1,"SHORELINE","R6","",2,370000,481000,1967,0,8160,2080,1480,600,8,8,3,1,5,1,2,0,160,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A"
"10713",386133,"2022..24682","..6802210100",2022-08-03,518150,2,"   ","nochg",2022,47.1943558596749,-121.989695045145,41,"ENUMCLAW","R-2","PINNACLE ESTATES II",2,0,0,1991,0,8410,1430,670,0,7,0,3,2,3,1,0,1,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"M"
"10714",386134,"2022..24683","..1025079026",2022-07-22,852500,2,"   ","nochg",2022,47.6703534137115,-121.891640043582,94,"KING COUNTY","RA10","",2,384000,301000,1980,0,311018,1360,870,0,6,0,3,1.5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N"
"10715",386135,"2022..24684","..3790600080",2022-08-12,830000,4,"   ","nochg",2022,47.7742427642468,-122.286815880432,4,"LAKE FOREST PARK","RS 9600","KANDLEWOOD",2,420000,437000,1976,0,9960,1590,1060,530,7,7,5,1,3,2,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A"
"10716",386136,"2022..24689","..2473101290",2022-08-11,669900,2,"   ","nochg",2022,47.4489730196486,-122.15573925241,30,"KING COUNTY","R6","FAIRWOOD PARK DIV NO. 02",2,222000,438000,1967,0,8240,1860,1860,0,7,0,4,1,3,1,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"K"
"10717",386137,"2022..24691","..4476400031",2022-07-12,645000,1,"   ","nochg",2022,47.461952188901,-122.359433339519,96,"BURIEN","RS-7200","LYNMAR NO. 02",2,252000,303000,1952,0,7950,1350,1350,0,7,0,3,1,2,1,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G"
"10718",386138,"2022..24694","..0324069025",2022-08-16,4200000,1,"   ","nochg",2022,47.5976648920858,-122.030937496817,69,"SAMMAMISH","R8","",2,1546000,603000,1977,0,131551,3460,1580,0,9,0,3,2,2,1,0,1,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O"
"10719",386139,"2022..24695","..3756100020",2022-08-15,1225000,1,"   ","nochg",2022,47.7020405293832,-122.203881338886,74,"KIRKLAND","RS 8.5","JUANITA HEIGHTS DIV NO. 03",2,829000,213000,1969,0,10000,1330,1330,0,7,0,3,1,3,1,0,1,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q"
"10720",386140,"2022..24701","..0603000378",2022-08-16,435000,2,"   ","nochg",2022,47.5207821649899,-122.285167310697,21,"SEATTLE","NR3","BEACON HILL VIEW ADD",2,282000,185000,1946,0,3920,1040,1040,0,6,0,3,1,2,1,0,0,0,280,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"E"
"10721",386141,"2022..24703","..7891600125",2022-08-10,600000,1," 15 ","nochg",2022,47.5662481500894,-122.364691305336,18,"SEATTLE","LR1 (M)","SOUTHERN PACIFIC ADD TO W S",2,550000,15000,1917,0,5000,790,790,0,6,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F"
"10722",386142,"2022..24706","..5706201220",2022-08-10,870000,1,"   ","nochg",2022,47.5236916804984,-122.049271363035,65,"ISSAQUAH","SF-S","MOUNTAIN PARK ESTATES ASSESSORS PLAT",2,482000,518000,1959,0,19376,1530,1530,0,7,0,5,1,4,2,0,0,0,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R"
"10723",386143,"2022..24707","..8127700686",2022-08-03,1200000,2,"   ","nochg",2022,47.6405857212767,-122.39460233028,11,"SEATTLE","NR3","SUNSET ADD",2,679000,609000,1939,0,6300,2040,940,400,8,5,4,2,3,2,0,1,0,170,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"D"
